dataset,Chlorophyll_Sensor,Citation,Depth,ENA_BASE_COUNT,ENA_CHECKLIST,ENA_FASTQ_FILES,ENA_SAMPLE,ENA_SAMPLE_BASE_COUNT,ENA_SAMPLE_SPOT_COUNT,ENA_SPOT_COUNT,ENA_STUDY,ENA_SUBMISSION,Environment__Biome_,Environment__Feature_,Environment__Material_,Environmental_Package,Event_Date_Time_End,Event_Date_Time_Start,Event_Label,Further_Details,Last_Update_Date,Latitude_End,Latitude_Start,Longitude_End,Longitude_Start,Marine_Region,Nitrate_Sensor,Oxygen_Sensor,Project_Name,Protocol_Label,Salinity_Sensor,Sample_Collection_Device,Sample_Status,Sampling_Campaign,Sampling_Platform,Station,Size_Fraction_Lower_Threshold,Size_Fraction_Upper_Threshold,Temperature,Region,fraction
ERR598972,0.214573,tbd,65,8122430295,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598972,ERS490002,40232186713,205189498,40411436,ERP001736,ERA357871,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-07-08T08:50,2010-07-08T06:21,TARA_20100708T0621Z_064_EVENT_PUMP,tbd,2014-05-01Z,-29.5123,-29.5333,37.8586,37.9117,n/a,-0.11203099999999999,207.446227,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,35.33554500000001,PUMP (High Volume Peristaltic Pump) with ECOTriplet,This version can be used to provide data discovery services,TARA_20100624Z,SV Tara,TARA_064,0.22,3.0,22.250308999999998,IO,BACT
ERR598973,0.250054,tbd,5,7558805666,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598973,ERS490124,32170017470,160365680,36385625,ERP001736,ERA357871,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-07-15T14:47,2010-07-15T12:22,TARA_20100715T1222Z_066_EVENT_PUMP,tbd,2014-05-01Z,-34.8986,-34.9449,18.03,17.9189,(search radius=5 degrees) Marine Ecoregion:Agulhas Bank (MRGID:21806),2.450991,238.916333,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,35.32331700000001,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20100624Z,SV Tara,TARA_066,0.22,3.0,15.033492,SAO,BACT
ERR598970,0.162993,tbd,5,8961072036,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598970,ERS489917,63430508501,314731164,42483957,ERP001736,ERA357871,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-07-07T07:45,2010-07-07T04:48,TARA_20100707T0448Z_064_EVENT_PUMP,tbd,2014-05-01Z,-29.5023,-29.5019,37.9965,37.9889,n/a,99999.0,210.00775,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,35.334717,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20100624Z,SV Tara,TARA_064,0.22,3.0,22.16556700000001,IO,BACT
ERR598971,0.0,tbd,380,31853872760,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598971,ERS492205,38153737307,193787178,162234931,ERP001736,ERA357871,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-05-13T23:08,2011-05-13T16:08:58,TARA_20110513T1617Z_109_Combined-EVENTS_CAST,tbd,2014-05-01Z,2.1008,2.0649,-84.5107,-84.55459999999998,"""(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)""",33.915981,2.516667,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-3,34.79985,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20110509Z,SV Tara,TARA_109,0.22,3.0,11.3158,SPO,BACT
ERR634968,0.319103,tbd,5,7522910439,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR634968,ERS492748,10178170572,51894015,38356376,ERP003708,ERA361805,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-07-31T19:33,2011-07-31T17:20,TARA_20110731T1720Z_123_EVENT_PUMP,tbd,2014-05-01Z,-8.895099999999998,-8.9068,-140.3174,-140.283,"""(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)""",3.868407,189.758333,Tara Oceans expedition (2009-2013),VIRUS_NUC-Fe_W<-0.22,35.35948300000001,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20110726Z,SV Tara,TARA_123,<,0.22,26.576175,SPO,VIRUS
ERR599131,0.011208,tbd,700,5798614786,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599131,ERS490230,37089647584,186855478,29092053,ERP001736,ERA357871,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-09-13T17:43,2010-09-13T13:02:33,TARA_20100913T1303Z_068_Combined-EVENTS_CAST,tbd,2014-05-01Z,-31.055999999999997,-31.0198,4.6606,4.6685,n/a,25.846888,195.168847,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,34.477664000000004,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20100905Z,SV Tara,TARA_068,0.22,3.0,7.0267479999999995,SAO,BACT
ERR599130,0.388348,tbd,80,35853975643,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599130,ERS489134,41911396968,215019897,182963807,ERP001736,ERA357871,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-04-04T11:50,2010-04-04T09:50,TARA_20100404T0950Z_042_EVENT_PUMP,tbd,2014-05-01Z,5.9997,5.9998,73.914,73.9067,"""(search radius=5 degrees) Marine Province:Central Indian Ocean Islands (MRGID:21774), Marine Ecoregion:Maldives (MRGID:21835)""",0.569531,132.77885,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-1.6,35.103505,PUMP (High Volume Peristaltic Pump) with ECOTriplet,This version can be used to provide data discovery services,TARA_20100327Z,SV Tara,TARA_042,0.22,1.6,27.723425,IO,BACT
ERR594358,0.048898000000000004,tbd,5,8856890136,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594358,ERS488340,8856890136,47508906,47508906,ERP003708,ERA356219,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2009-11-02T11:39,2009-11-02T08:13,TARA_20091102T0813Z_018_EVENT_PUMP,tbd,2014-05-01Z,35.7392,35.759,14.3321,14.2574,"""(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Tunisian Plateau/Gulf of Sidra (MRGID:21898), Marine Ecoregion:Ionian Sea (MRGID:3351)""",99999.0,207.791417,Tara Oceans expedition (2009-2013),VIRUS_NUC-Fe_W<-0.22,37.89245,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20091031Z,SV Tara,TARA_018,<,0.22,21.4395,MS,VIRUS
ERR599132,0.010087,tbd,480,25067585807,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599132,ERS491980,39073100993,199507655,128719360,ERP001736,ERA357871,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-04-22T17:13,2011-04-22T12:08:28,TARA_20110422T1210Z_102_Combined-EVENTS_CAST,tbd,2014-05-01Z,-5.2771,-5.261,-85.29949999999998,-85.1678,"""(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)""",40.008967,4.42525,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-3,34.69255,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20110401Z,SV Tara,TARA_102,0.22,3.0,9.195825,SPO,BACT
ERR594366,0.47553999999999996,tbd,60,2570515034,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594366,ERS489084,17888144262,100024473,14670146,ERP003708,ERA356219,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-03-30T12:20,2010-03-30T10:56,TARA_20100330T1056Z_041_EVENT_PUMP,tbd,2014-05-01Z,14.5375,14.5536,70.0244,70.0128,(search radius=5 degrees) Marine Province:West and South Indian Shelf (MRGID:21777),-0.224514,148.328125,Tara Oceans expedition (2009-2013),VIRUS_NUC-Fe_W<-0.22,36.496162,PUMP (High Volume Peristaltic Pump) with ECOTriplet,This version can be used to provide data discovery services,TARA_20100327Z,SV Tara,TARA_041,<,0.22,27.117663,IO,VIRUS
ERR594406,0.180911,tbd,5,5558644064,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594406,ERS488448,11186255513,57573241,28580118,ERP003708,ERA356219,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2009-11-16T08:23,2009-11-16T08:16,TARA_20091116T0816Z_022_EVENT_PUMP,tbd,2014-05-01Z,39.8401,39.8386,17.4152,17.4155,"""(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)""",99999.0,220.927083,Tara Oceans expedition (2009-2013),VIRUS_NUC-Fe_W<-0.22,37.759667,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20091111Z,SV Tara,TARA_022,<,0.22,17.041483,MS,VIRUS
ERR594407,0.003811,tbd,800,7826111402,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594407,ERS490388,7826111402,41257033,41257033,ERP003708,ERA356219,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-09-22T13:16,2010-09-21T11:57:54,TARA_20100922T0637Z_070_Combined-EVENTS_CAST,tbd,2014-05-01Z,-20.3356,-20.4075,-3.2659,-3.1641,n/a,37.7793,161.730633,Tara Oceans expedition (2009-2013),VIRUS_NUC-Fe_W<-0.22,34.443883,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20100905Z,SV Tara,TARA_070,<,0.22,4.216697,SAO,VIRUS
ERR594404,1.551493,tbd,5,4270619043,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594404,ERS490204,8509424692,43972034,22087021,ERP003708,ERA356219,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-09-07T07:44,2010-09-07T06:19,TARA_20100907T0619Z_067_EVENT_PUMP,tbd,2014-05-01Z,-32.1,-32.2401,17.7,17.7103,"""(search radius=5 degrees) Marine Ecoregion:Agulhas Bank (MRGID:21806), Marine Ecoregion:Namaqua (MRGID:21832)""",0.405607,249.351417,Tara Oceans expedition (2009-2013),VIRUS_NUC-Fe_W<-0.22,34.845292,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20100905Z,SV Tara,TARA_067,<,0.22,12.83445,SAO,VIRUS
ERR594405,0.042495,tbd,70,7324078417,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594405,ERS478052,7324078417,39094357,39094357,ERP003708,ERA356219,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2009-12-15T17:32Z,2009-12-15T15:23:37Z,TARA_20091215T1512Z_030_Combined-EVENTS_CAST,tbd,2014-05-01Z,33.93,33.9235,32.7322,32.8118,(search radius=5 degree) Marine Ecoregion:Levantine Sea (MRGID:21895),0.254406,218.13253799999998,Tara Oceans,VIRUS_NUC-DNA-Fe(20L)_W<-0.22,39.255952,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version is NOT FINAL but can be used to provide data discovery services,TARA_20091214Z,SV Tara,TARA_030,<,0.22,18.979535000000002,MS,VIRUS
ERR594402,0.353707,tbd,17,7529455234,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594402,ERS488757,7529455234,38625900,38625900,ERP003708,ERA356219,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-03-12T12:33,2010-03-12T12:23,TARA_20100312T1223Z_036_EVENT_PUMP,tbd,2014-05-01Z,20.8199,20.8222,63.5138,63.5133,(search radius=5 degrees) Marine Ecoregion:Gulf of Oman (MRGID:4267),0.367767,211.606583,Tara Oceans expedition (2009-2013),VIRUS_NUC-Fe_W<-0.22,36.549267,PUMP (High Volume Peristaltic Pump) with ECOTriplet,This version can be used to provide data discovery services,TARA_20100309Z,SV Tara,TARA_036,<,0.22,25.37395,IO,VIRUS
ERR594403,0.006723999999999999,tbd,5,4490331407,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594403,ERS489113,9634818792,49556238,23073592,ERP003708,ERA356219,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-04-04T06:33,2010-04-04T02:47,TARA_20100404T0247Z_042_EVENT_PUMP,tbd,2014-05-01Z,6.0124,6.0001,73.8985,73.8955,"""(search radius=5 degrees) Marine Province:Central Indian Ocean Islands (MRGID:21774), Marine Ecoregion:Maldives (MRGID:21835)""",-1.47882,189.25475,Tara Oceans expedition (2009-2013),VIRUS_NUC-Fe_W<-0.22,34.56155,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20100327Z,SV Tara,TARA_042,<,0.22,29.980283,IO,VIRUS
ERR594400,0.16180799999999998,tbd,5,5495956062,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594400,ERS488813,11053756844,57024430,28328329,ERP003708,ERA356219,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-03-15T05:53,2010-03-15T03:35,TARA_20100315T0335Z_038_EVENT_PUMP,tbd,2014-05-01Z,19.0342,19.0393,64.5162,64.4913,n/a,0.889376,199.9355,Tara Oceans expedition (2009-2013),VIRUS_NUC-Fe_W<-0.22,36.617917,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20100309Z,SV Tara,TARA_038,<,0.22,26.2314,IO,VIRUS
ERR594401,0.048898000000000004,tbd,5,5856882763,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594401,ERS488558,12880228543,66963246,30533216,ERP003708,ERA356219,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-01-09T11:20,2010-01-09T07:15,TARA_20100109T0715Z_031_EVENT_PUMP,tbd,2014-05-01Z,27.1433,27.15,34.835,34.8033,(search radius=5 degrees) Marine Ecoregion:Northern and Central Red Sea (MRGID:21919),-0.137284,188.763583,Tara Oceans expedition (2009-2013),VIRUS_NUC-Fe_W<-0.22,39.981867,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20100108Z,SV Tara,TARA_031,<,0.22,25.0621,RS,VIRUS
ERR594408,0.0599,tbd,55,8066922311,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594408,ERS478007,8066922311,41387025,41387025,ERP003708,ERA356219,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2009-11-18T15:46Z,2009-11-18T13:50Z,TARA_20091118T1240Z_023_EVENT_PUMP,tbd,2014-05-01Z,42.1659,42.1735,17.7285,17.7252,"(search radius=5 degree) Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)",99999.0,224.786708,Tara Oceans,VIRUS_NUC-DNA-Fe(20L)_W<-0.22,38.472729,PUMP (High Volume Peristaltic Pump) with ECOTriplet,This version is NOT FINAL but can be used to provide data discovery services,TARA_20091111Z,SV Tara,TARA_023,<,0.22,15.194061999999999,MS,VIRUS
ERR594409,1.0177200000000002,tbd,40,8070471293,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594409,ERS490953,8070471293,41877228,41877228,ERP003708,ERA356219,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-12-06T22:11,2010-12-06T18:58,TARA_20101206T1858Z_082_EVENT_PUMP,tbd,2014-05-01Z,-47.1208,-47.2007,-57.8265,-57.9446,(search radius=5 degrees) Marine Ecoregion:Malvinas/Falklands (MRGID:21890),17.111823,306.211529,Tara Oceans expedition (2009-2013),VIRUS_NUC-Fe_W<-0.22,34.057594,PUMP (High Volume Peristaltic Pump) with ECOTriplet,This version can be used to provide data discovery services,TARA_20101126Z,SV Tara,TARA_082,<,0.22,6.9756350000000005,SAO,VIRUS
ERR594330,0.16180799999999998,tbd,5,7123898044,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594330,ERS488803,7137444130,35299756,35266822,ERP001737,ERA356217,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-03-15T05:53,2010-03-15T03:35,TARA_20100315T0335Z_038_EVENT_PUMP,tbd,2014-05-01Z,19.0342,19.0393,64.5162,64.4913,n/a,0.889376,199.9355,Tara Oceans expedition (2009-2013),GIRUS_NUC-dry_W0.1-0.22,36.617917,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20100309Z,SV Tara,TARA_038,0.1,0.22,26.2314,IO,GIRUS
ERR594331,0.003811,tbd,800,40342966714,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594331,ERS490382,40342966714,199717657,199717657,ERP001737,ERA356217,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-09-22T13:16,2010-09-21T11:57:54,TARA_20100922T0637Z_070_Combined-EVENTS_CAST,tbd,2014-05-01Z,-20.3356,-20.4075,-3.2659,-3.1641,n/a,37.7793,161.730633,Tara Oceans expedition (2009-2013),GIRUS_NUC-dry_W0.45-0.8,34.443883,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20100905Z,SV Tara,TARA_070,0.45,0.8,4.216697,SAO,GIRUS
ERR594332,0.053173000000000005,tbd,5,29035739570,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594332,ERS490665,29035739570,143741285,143741285,ERP001737,ERA356217,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-11-04T13:25,2010-11-04T10:04,TARA_20101104T1004Z_078_EVENT_PUMP,tbd,2014-05-01Z,-30.1885,-30.1367,-43.2831,-43.2899,n/a,-0.385346,221.47475,Tara Oceans expedition (2009-2013),GIRUS_NUC-dry_W0.45-0.8,36.32425,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20101031Z,SV Tara,TARA_078,0.45,0.8,19.854083,SAO,GIRUS
ERR594333,0.0,tbd,800,39518198694,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594333,ERS490643,39518198694,195634647,195634647,ERP001737,ERA356217,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-10-17T13:37,2010-10-17T09:05:05,TARA_20101017T0905Z_076_Combined-EVENTS_CAST,tbd,2014-05-01Z,-20.9724,-20.9315,-35.2742,-35.1794,"""(search radius=5 degrees) Marine Ecoregion:Trindade and Martin Vaz Islands (MRGID:21989), Marine Ecoregion:Eastern Brazil (MRGID:21990)""",34.58951500000001,192.1655,Tara Oceans expedition (2009-2013),GIRUS_NUC-dry_W0.45-0.8,34.369275,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20101003Z,SV Tara,TARA_076,0.45,0.8,4.749588,SAO,GIRUS
ERR594334,0.129697,tbd,5,4840384802,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594334,ERS488722,4847355490,23980357,23962301,ERP001737,ERA356217,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-03-12T06:56,2010-03-12T06:06,TARA_20100312T0606Z_036_EVENT_PUMP,tbd,2014-05-01Z,20.8151,20.8183,63.5046,63.5047,(search radius=5 degrees) Marine Ecoregion:Gulf of Oman (MRGID:4267),99999.0,104.908417,Tara Oceans expedition (2009-2013),GIRUS_NUC-dry_W0.1-0.22,36.530058000000004,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20100309Z,SV Tara,TARA_036,0.1,0.22,25.581432999999997,IO,GIRUS
ERR594335,0.324315,tbd,5,36032407308,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594335,ERS490337,36032407308,178378254,178378254,ERP001737,ERA356217,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-09-21T08:07,2010-09-21T06:55,TARA_20100921T0655Z_070_EVENT_PUMP,tbd,2014-05-01Z,-20.3976,-20.4091,-3.2009,-3.1759,n/a,0.16801300000000002,215.650833,Tara Oceans expedition (2009-2013),GIRUS_NUC-dry_W0.45-0.8,36.376225,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20100905Z,SV Tara,TARA_070,0.45,0.8,19.776808,SAO,GIRUS
ERR594336,0.226052,tbd,120,40978991590,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594336,ERS490696,40978991590,202866295,202866295,ERP001737,ERA356217,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-11-04T21:18,2010-11-04T18:16:53,TARA_20101104T1816Z_078_Combined-EVENTS_CAST,tbd,2014-05-01Z,-30.1495,-30.1484,-43.2486,-43.2705,n/a,0.478929,217.14066699999998,Tara Oceans expedition (2009-2013),GIRUS_NUC-dry_W0.22-0.45,36.27495,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20101031Z,SV Tara,TARA_078,0.22,0.45,19.30925,SAO,GIRUS
